#  an         x(")        x_er(")     y(")        y_er(")    UT1-TAI(s)  UT1_er(s)    dPsi(")     dPsi_er(")  dEps(")     dEps_er(")
   1978.85    0.226621    0.015000    0.218008    0.015000 -17.2365229   0.0001000    0.013962    0.002514   -0.001620    0.001000
   1978.90    0.207354    0.015000    0.165578    0.015000 -17.2935158   0.0001000    0.016704    0.002514   -0.001034    0.001000
   1978.95    0.176054    0.015000    0.119468    0.015000 -17.3490078   0.0001000    0.016442    0.002514   -0.000211    0.001000
   1979.00    0.138953    0.015000    0.085097    0.015000 -17.4017255   0.0001000    0.016695    0.002514    0.000184    0.001000
   1979.05    0.089515    0.015000    0.060397    0.015000 -17.4564119   0.0001000    0.017522    0.002514   -0.000191    0.001000
   1979.10    0.031197    0.015000    0.053769    0.015000 -17.5108677   0.0001000    0.016572    0.002514   -0.000674    0.001000
   1979.15   -0.016404    0.015000    0.070464    0.015000 -17.5627811   0.0001000    0.015925    0.002514   -0.001468    0.001000
   1979.20   -0.062671    0.015000    0.100687    0.015000 -17.6162947   0.0001000    0.017930    0.002514   -0.002271    0.001000
   1979.25   -0.105268    0.015000    0.131704    0.015000 -17.6727055   0.0001000    0.017929    0.002514   -0.003182    0.001000
   1979.30   -0.137282    0.015000    0.173623    0.015000 -17.7309784   0.0001000    0.018429    0.002514   -0.003905    0.001000
   1979.35   -0.151103    0.015000    0.217729    0.015000 -17.7869921   0.0001000    0.018339    0.002514   -0.003995    0.001000
   1979.40   -0.152316    0.015000    0.258039    0.015000 -17.8382132   0.0001000    0.016841    0.002514   -0.003867    0.001000
   1979.45   -0.146458    0.015000    0.300564    0.015000 -17.8807045   0.0001000    0.014523    0.002514   -0.003308    0.001000
   1979.50   -0.126888    0.015000    0.341643    0.015000 -17.9224589   0.0001000    0.012706    0.002514   -0.003787    0.001000
   1979.55   -0.089746    0.015000    0.377681    0.015000 -17.9585772   0.0001000    0.008684    0.002514   -0.003573    0.001000
   1979.60   -0.038593    0.015000    0.401137    0.015000 -17.9929191   0.0001000    0.006393    0.002514   -0.003414    0.001000
   1979.65    0.014232    0.015000    0.409257    0.015000 -18.0320439   0.0001000    0.005463    0.002514   -0.003223    0.001000
   1979.70    0.057307    0.015000    0.410039    0.015000 -18.0709435   0.0001000    0.004335    0.002514   -0.003245    0.001000
   1979.75    0.086843    0.015000    0.401061    0.015000 -18.1160436   0.0001000    0.005202    0.002514   -0.002815    0.001000
   1979.80    0.105311    0.015000    0.384697    0.015000 -18.1670575   0.0001000    0.007293    0.002514   -0.001616    0.001000
   1979.85    0.132374    0.015002    0.359756    0.015002 -18.2149463   0.0001000    0.008231    0.002514   -0.000849    0.001000
   1979.90    0.133223    0.014953    0.320713    0.014953 -18.2613735   0.0001000    0.009732    0.002514   -0.000084    0.001000
   1979.95    0.135820    0.015499    0.284892    0.015499 -18.3088356   0.0001000    0.011128    0.002514    0.000518    0.001000
   1980.00    0.141276    0.007843    0.255922    0.007843 -18.3543699   0.0001000    0.010617    0.002514    0.000713    0.001000
   1980.05    0.121167    0.001628    0.222057    0.001628 -18.4011864   0.0001000    0.011207    0.002514    0.000737    0.001000
   1980.10    0.089813    0.002027    0.197603    0.002027 -18.4451902   0.0001000    0.011229    0.002514   -0.000087    0.001000
   1980.15    0.064553    0.002000    0.182809    0.002000 -18.4899262   0.0001000    0.011305    0.002514   -0.000967    0.001000
   1980.20    0.042228    0.002000    0.179180    0.002000 -18.5343385   0.0001000    0.011668    0.002514   -0.001879    0.001000
   1980.25    0.010715    0.002000    0.187431    0.002000 -18.5834373   0.0001000    0.013012    0.002514   -0.002160    0.001000
   1980.30   -0.021245    0.002000    0.201935    0.002000 -18.6320906   0.0001000    0.013113    0.002514   -0.003319    0.001000
   1980.35   -0.044845    0.002000    0.221565    0.002000 -18.6796403   0.0001000    0.013324    0.002514   -0.003384    0.001000
   1980.40   -0.053337    0.002000    0.241004    0.002000 -18.7237599   0.0001000    0.011726    0.002514   -0.002984    0.001000
   1980.45   -0.056049    0.002000    0.259099    0.002000 -18.7606258   0.0001000    0.009177    0.002514   -0.003081    0.001000
   1980.50   -0.052946    0.002000    0.280986    0.002000 -18.7947057   0.0001000    0.006637    0.002514   -0.002526    0.001000
   1980.55   -0.040757    0.002000    0.302138    0.002000 -18.8242694   0.0001000    0.003976    0.002514   -0.003115    0.001000
   1980.60   -0.036287    0.002000    0.315188    0.002000 -18.8539539   0.0001000    0.000963    0.002514   -0.003128    0.001000
   1980.65   -0.032101    0.002000    0.328548    0.002000 -18.8860331   0.0001000    0.000281    0.002514   -0.002970    0.001000
   1980.70   -0.031237    0.002000    0.337256    0.002000 -18.9251780   0.0001000    0.000340    0.002514   -0.002295    0.001000
   1980.75   -0.024114    0.002000    0.345788    0.002000 -18.9687738   0.0001000    0.000414    0.002514   -0.002294    0.001000
   1980.80   -0.013519    0.002000    0.358754    0.002000 -19.0144288   0.0001000    0.002640    0.002514   -0.001339    0.001000
   1980.85   -0.000471    0.002000    0.366791    0.002000 -19.0618806   0.0001000    0.004622    0.002514   -0.000001    0.001000
   1980.90    0.021893    0.002000    0.373001    0.002000 -19.1070385   0.0001000    0.005701    0.002514    0.000673    0.001000
   1980.95    0.048045    0.002000    0.372951    0.002000 -19.1515143   0.0001000    0.007089    0.002514    0.001177    0.001000
   1981.00    0.071701    0.002000    0.359270    0.002000 -19.1947341   0.0001000    0.007149    0.002514    0.001842    0.001000
   1981.05    0.077802    0.002000    0.347137    0.002000 -19.2387059   0.0001000    0.006664    0.002514    0.001449    0.001000
   1981.10    0.089583    0.002000    0.330082    0.002000 -19.2795935   0.0001000    0.007811    0.002514    0.000957    0.001000
   1981.15    0.086594    0.002000    0.316407    0.002000 -19.3216866   0.0001000    0.007387    0.002514   -0.000070    0.001000
   1981.20    0.089869    0.002000    0.303879    0.002000 -19.3712781   0.0001000    0.008049    0.002514   -0.001056    0.001000
   1981.25    0.102184    0.002000    0.288554    0.002000 -19.4177778   0.0001000    0.009406    0.002514   -0.001959    0.001000
   1981.30    0.097324    0.002000    0.269120    0.002000 -19.4675650   0.0001000    0.009511    0.002514   -0.001723    0.001000
   1981.35    0.094033    0.002000    0.256842    0.002000 -19.5160571   0.0001000    0.009116    0.002514   -0.002694    0.001000
   1981.40    0.091311    0.002000    0.241537    0.002000 -19.5599985   0.0001000    0.008680    0.002514   -0.002330    0.001000
   1981.45    0.077657    0.002000    0.226409    0.002000 -19.6004148   0.0001000    0.005622    0.002514   -0.001949    0.001000
   1981.50    0.067583    0.002000    0.209771    0.002000 -19.6302094   0.0001000    0.002253    0.002514   -0.002116    0.001000
   1981.55    0.058813    0.002000    0.193671    0.002000 -19.6524912   0.0001000   -0.000149    0.002514   -0.001923    0.001000
   1981.60    0.033324    0.002000    0.185346    0.002000 -19.6799987   0.0001000   -0.002472    0.002514   -0.002181    0.001000
   1981.65    0.003392    0.002000    0.185051    0.002000 -19.7081475   0.0001000   -0.004152    0.002514   -0.002171    0.001000
   1981.70   -0.023568    0.002000    0.193912    0.002000 -19.7362889   0.0001000   -0.003316    0.002514   -0.001779    0.001000
   1981.75   -0.060806    0.002000    0.208790    0.002000 -19.7765453   0.0001000   -0.002671    0.002514   -0.000914    0.001000
   1981.80   -0.086079    0.002000    0.235495    0.002000 -19.8190264   0.0001000   -0.001312    0.002514   -0.000243    0.001000
   1981.85   -0.104870    0.002000    0.264795    0.002000 -19.8622097   0.0001000    0.001239    0.002514    0.000578    0.001000
   1981.90   -0.110883    0.002000    0.297878    0.002000 -19.9029524   0.0001000    0.002355    0.002514    0.001752    0.001000
   1981.95   -0.113169    0.002000    0.337779    0.002000 -19.9428747   0.0001000    0.003530    0.002514    0.002481    0.001000
   1982.00   -0.093708    0.002000    0.376346    0.002000 -19.9833445   0.0001000    0.004493    0.002514    0.002478    0.001000
   1982.05   -0.058702    0.002000    0.405684    0.002000 -20.0220564   0.0001000    0.003974    0.002514    0.002833    0.001000
   1982.10   -0.028697    0.002000    0.428546    0.002000 -20.0578018   0.0001000    0.003630    0.002514    0.001940    0.001000
   1982.15    0.016176    0.002000    0.440296    0.002000 -20.0985526   0.0001000    0.005735    0.002514    0.001366    0.001000
   1982.20    0.063679    0.002000    0.439277    0.002000 -20.1418917   0.0001000    0.005444    0.002514    0.000278    0.001000
   1982.25    0.108767    0.002000    0.429046    0.002000 -20.1860774   0.0001000    0.006360    0.002514   -0.000580    0.001000
   1982.30    0.143519    0.002000    0.410488    0.002000 -20.2338025   0.0001000    0.007865    0.002514   -0.001257    0.001000
   1982.35    0.174698    0.002000    0.378585    0.002000 -20.2814051   0.0001000    0.006875    0.002514   -0.000985    0.001000
   1982.40    0.202483    0.002000    0.335195    0.002000 -20.3218089   0.0001000    0.005803    0.002514   -0.001579    0.001000
   1982.45    0.225725    0.002000    0.284774    0.002000 -20.3601866   0.0001000    0.004629    0.002514   -0.001234    0.001000
   1982.50    0.225641    0.002000    0.234874    0.002000 -20.3911845   0.0001000    0.001062    0.002514   -0.001109    0.001000
   1982.55    0.210471    0.002000    0.184018    0.002000 -20.4181704   0.0001000   -0.002227    0.002514   -0.001254    0.001000
   1982.60    0.186295    0.002000    0.139256    0.002000 -20.4421145   0.0001000   -0.003882    0.002514   -0.001083    0.001000
   1982.65    0.146907    0.002000    0.101438    0.002000 -20.4717477   0.0001000   -0.005739    0.002514   -0.001095    0.001000
   1982.70    0.090850    0.002000    0.077164    0.002000 -20.5117041   0.0001000   -0.005661    0.002514   -0.000896    0.001000
   1982.75    0.026978    0.002000    0.068735    0.002000 -20.5525149   0.0001000   -0.004065    0.002514   -0.000106    0.001000
   1982.80   -0.036218    0.002000    0.078928    0.002000 -20.5941373   0.0001000   -0.003130    0.002514    0.000574    0.001000
   1982.85   -0.092202    0.002000    0.099453    0.002000 -20.6357904   0.0001000   -0.000822    0.002514    0.001860    0.001000
   1982.90   -0.143734    0.002000    0.138782    0.002000 -20.6808170   0.0001000    0.000994    0.002514    0.002200    0.001000
   1982.95   -0.185559    0.002000    0.194394    0.002000 -20.7262818   0.0001000    0.001416    0.002514    0.003167    0.001000
   1983.00   -0.203578    0.002000    0.258823    0.002000 -20.7724640   0.0001000    0.002253    0.002514    0.003282    0.001000
   1983.05   -0.209372    0.002000    0.319900    0.002000 -20.8207700   0.0001000    0.003137    0.002514    0.003167    0.001000
   1983.10   -0.189147    0.002000    0.386546    0.002000 -20.8766674   0.0001000    0.002514    0.002514    0.002839    0.001000
   1983.15   -0.165770    0.002000    0.446078    0.002000 -20.9293736   0.0001000    0.002332    0.002514    0.001606    0.001000
   1983.20   -0.128775    0.002000    0.499175    0.002000 -20.9835174   0.0001000    0.004839    0.002514    0.001525    0.001000
   1983.25   -0.060386    0.002000    0.541817    0.002000 -21.0377089   0.0001000    0.004792    0.002514    0.000241    0.001000
   1983.30    0.018436    0.002000    0.560548    0.002000 -21.0901069   0.0001000    0.005604    0.002514   -0.000607    0.001000
   1983.35    0.088428    0.002000    0.553914    0.002000 -21.1362903   0.0001000    0.006144    0.002514   -0.000767    0.001000
   1983.40    0.164994    0.002000    0.530416    0.002000 -21.1801749   0.0001000    0.004584    0.002514   -0.000492    0.001000
   1983.45    0.221845    0.002000    0.479893    0.002000 -21.2199015   0.0001000    0.002440    0.002514   -0.000962    0.001000
   1983.50    0.270307    0.002000    0.420282    0.002000 -21.2531248   0.0001000    0.000513    0.002514   -0.000649    0.001000
   1983.55    0.307037    0.002000    0.348698    0.002000 -21.2774572   0.0001000   -0.003317    0.002514   -0.000638    0.001000
   1983.60    0.324412    0.002000    0.274548    0.002000 -21.3053884   0.0001000   -0.005423    0.002514   -0.000895    0.001000
   1983.65    0.312182    0.002000    0.195040    0.002000 -21.3362181   0.0001000   -0.006076    0.002514   -0.000303    0.001000
   1983.70    0.271746    0.002000    0.122782    0.002000 -21.3683665   0.0001000   -0.007103    0.002514   -0.000372    0.001000
   1983.75    0.213536    0.002000    0.064572    0.002000 -21.4032337   0.0001000   -0.005304    0.002514    0.000290    0.001000
   1983.80    0.144638    0.002000    0.027326    0.002000 -21.4419238   0.0001000   -0.003766    0.002514    0.001478    0.001000
   1983.85    0.062169    0.002000    0.015164    0.002000 -21.4850348   0.0001000   -0.002312    0.002514    0.002059    0.001000
   1983.90   -0.016546    0.001997    0.025768    0.001996 -21.5289859   0.0001000    0.000017    0.002514    0.003076    0.001000
   1983.95   -0.084972    0.002032    0.050916    0.002039 -21.5668350   0.0001000    0.001148    0.002514    0.003321    0.001000
   1984.00   -0.134868    0.001544    0.091946    0.001433 -21.6016883   0.0001088    0.001493    0.002418    0.004123    0.000962
   1984.05   -0.182007    0.001044    0.144975    0.000878 -21.6338716   0.0002383    0.002094    0.001629    0.003322    0.000503
   1984.10   -0.218274    0.001153    0.202676    0.001126 -21.6613406   0.0005234    0.002896    0.003122    0.003515    0.000908
   1984.15   -0.241825    0.001326    0.265914    0.001103 -21.6908735   0.0004798    0.002542    0.002147    0.002466    0.000462
   1984.20   -0.241921    0.001155    0.342475    0.001098 -21.7244666   0.0001024    0.003043    0.001164    0.001041    0.000351
   1984.25   -0.214147    0.001195    0.414472    0.000905 -21.7614794   0.0001127    0.004809    0.001192    0.001474    0.000368
   1984.30   -0.170944    0.002580    0.480015    0.002578 -21.7973419   0.0001241    0.005059    0.001252    0.000096    0.000398
   1984.35   -0.106299    0.002753    0.527660    0.001917 -21.8328158   0.0002502    0.005344    0.001342   -0.000692    0.000437
   1984.40   -0.036667    0.000857    0.557517    0.000691 -21.8620134   0.0000777    0.004299    0.000943   -0.000046    0.000298
