#  an         x(")        x_er(")     y(")        y_er(")    UT1-TAI(s)  UT1_er(s)     dX(")       dX_er(")    dY(")       dY_er(")
   1945.30   -0.139137    0.035449    0.421727    0.020847  99.9900000  99.9900000   -0.046875    0.000000   -0.009262    0.000000
   1945.35   -0.079431    0.037170    0.424858    0.017724  99.9900000  99.9900000   -0.046923    0.000000   -0.009151    0.000000
   1945.40    0.002363    0.033320    0.428688    0.017942  99.9900000  99.9900000   -0.046375    0.000000   -0.009167    0.000000
   1945.45    0.051571    0.041532    0.424878    0.019184  99.9900000  99.9900000   -0.045504    0.000000   -0.009122    0.000000
   1945.50    0.156110    0.034159    0.379177    0.017064  99.9900000  99.9900000   -0.044358    0.000000   -0.009444    0.000000
   1945.55    0.180817    0.038640    0.323648    0.019973  99.9900000  99.9900000   -0.043228    0.000000   -0.009329    0.000000
   1945.60    0.211329    0.036506    0.277285    0.018521  99.9900000  99.9900000   -0.042394    0.000000   -0.009324    0.000000
   1945.65    0.219551    0.035939    0.229457    0.015441  99.9900000  99.9900000   -0.041838    0.000000   -0.009334    0.000000
   1945.70    0.250892    0.044304    0.134064    0.021058  99.9900000  99.9900000   -0.041958    0.000000   -0.009812    0.000000
   1945.75    0.313654    0.053075    0.056010    0.022927  99.9900000  99.9900000   -0.042271    0.000000   -0.010367    0.000000
   1945.80    0.230792    0.040431    0.013817    0.016636  99.9900000  99.9900000   -0.043075    0.000000   -0.011088    0.000000
   1945.85    0.117750    0.040193   -0.002305    0.021314  99.9900000  99.9900000   -0.043846    0.000000   -0.011837    0.000000
   1945.90    0.037903    0.041716   -0.023016    0.023564  99.9900000  99.9900000   -0.044558    0.000000   -0.012840    0.000000
   1945.95   -0.020775    0.052403   -0.040126    0.025539  99.9900000  99.9900000   -0.044890    0.000000   -0.013568    0.000000
   1946.00   -0.078576    0.054147   -0.006116    0.028311  99.9900000  99.9900000   -0.045146    0.000000   -0.014004    0.000000
   1946.05   -0.220189    0.046362    0.030072    0.021906  99.9900000  99.9900000   -0.045122    0.000000   -0.013801    0.000000
   1946.10   -0.207369    0.040947    0.075696    0.020993  99.9900000  99.9900000   -0.045249    0.000000   -0.013296    0.000000
   1946.15   -0.244238    0.034417    0.124988    0.016470  99.9900000  99.9900000   -0.045458    0.000000   -0.012253    0.000000
   1946.20   -0.336625    0.041393    0.170888    0.022765  99.9900000  99.9900000   -0.045798    0.000000   -0.011381    0.000000
   1946.25   -0.254825    0.038622    0.239411    0.016880  99.9900000  99.9900000   -0.046071    0.000000   -0.010370    0.000000
   1946.30   -0.266783    0.033206    0.315849    0.018278  99.9900000  99.9900000   -0.046384    0.000000   -0.009977    0.000000
   1946.35   -0.224691    0.034183    0.354477    0.019897  99.9900000  99.9900000   -0.046199    0.000000   -0.009627    0.000000
   1946.40   -0.095635    0.035314    0.419554    0.016323  99.9900000  99.9900000   -0.045824    0.000000   -0.009374    0.000000
   1946.45   -0.088053    0.029201    0.471697    0.020102  99.9900000  99.9900000   -0.044984    0.000000   -0.009644    0.000000
   1946.50   -0.042739    0.023036    0.447090    0.017852  99.9900000  99.9900000   -0.043778    0.000000   -0.009582    0.000000
   1946.55    0.084076    0.020163    0.429161    0.016590  99.9900000  99.9900000   -0.042633    0.000000   -0.009738    0.000000
   1946.60    0.127371    0.024242    0.436916    0.016219  99.9900000  99.9900000   -0.041791    0.000000   -0.009842    0.000000
   1946.65    0.191524    0.024786    0.399172    0.016190  99.9900000  99.9900000   -0.041390    0.000000   -0.009942    0.000000
   1946.70    0.278727    0.028267    0.311638    0.022702  99.9900000  99.9900000   -0.041358    0.000000   -0.010302    0.000000
   1946.75    0.349457    0.023914    0.303691    0.018303  99.9900000  99.9900000   -0.041830    0.000000   -0.010995    0.000000
   1946.80    0.321230    0.024943    0.251391    0.017301  99.9900000  99.9900000   -0.042538    0.000000   -0.011605    0.000000
   1946.85    0.301037    0.036897    0.121955    0.023223  99.9900000  99.9900000   -0.043418    0.000000   -0.012295    0.000000
   1946.90    0.285140    0.034892    0.080321    0.024295  99.9900000  99.9900000   -0.044131    0.000000   -0.012976    0.000000
   1946.95    0.241164    0.038879    0.023440    0.029971  99.9900000  99.9900000   -0.044640    0.000000   -0.013866    0.000000
   1947.00    0.157092    0.035505    0.048581    0.026814  99.9900000  99.9900000   -0.044862    0.000000   -0.014017    0.000000
   1947.05    0.097909    0.039310    0.053635    0.026620  99.9900000  99.9900000   -0.045050    0.000000   -0.014023    0.000000
   1947.10   -0.020218    0.032344   -0.001963    0.021392  99.9900000  99.9900000   -0.044986    0.000000   -0.013410    0.000000
   1947.15   -0.067801    0.034949    0.034531    0.020225  99.9900000  99.9900000   -0.045217    0.000000   -0.012671    0.000000
   1947.20   -0.147847    0.031824   -0.002598    0.021808  99.9900000  99.9900000   -0.045546    0.000000   -0.011664    0.000000
   1947.25   -0.160074    0.032064    0.048272    0.023969  99.9900000  99.9900000   -0.045972    0.000000   -0.010732    0.000000
   1947.30   -0.204229    0.024177    0.196922    0.019620  99.9900000  99.9900000   -0.046197    0.000000   -0.009951    0.000000
   1947.35   -0.259082    0.030358    0.233467    0.020837  99.9900000  99.9900000   -0.046247    0.000000   -0.009698    0.000000
   1947.40   -0.200911    0.023103    0.272092    0.018272  99.9900000  99.9900000   -0.045860    0.000000   -0.009522    0.000000
   1947.45   -0.181605    0.026361    0.320368    0.019598  99.9900000  99.9900000   -0.044941    0.000000   -0.009534    0.000000
   1947.50   -0.119039    0.034490    0.382204    0.019455  99.9900000  99.9900000   -0.043918    0.000000   -0.009737    0.000000
   1947.55   -0.043038    0.027582    0.404864    0.018356  99.9900000  99.9900000   -0.042577    0.000000   -0.009867    0.000000
   1947.60    0.065133    0.021629    0.441513    0.019151  99.9900000  99.9900000   -0.041773    0.000000   -0.009831    0.000000
   1947.65    0.106188    0.023431    0.464995    0.018777  99.9900000  99.9900000   -0.041180    0.000000   -0.009954    0.000000
   1947.70    0.157814    0.025967    0.459579    0.016371  99.9900000  99.9900000   -0.041278    0.000000   -0.010356    0.000000
   1947.75    0.210550    0.024671    0.430250    0.014618  99.9900000  99.9900000   -0.041550    0.000000   -0.010778    0.000000
   1947.80    0.259220    0.026947    0.417260    0.017275  99.9900000  99.9900000   -0.042294    0.000000   -0.011699    0.000000
   1947.85    0.268046    0.023540    0.400074    0.018635  99.9900000  99.9900000   -0.043118    0.000000   -0.012417    0.000000
   1947.90    0.244989    0.038807    0.334081    0.026028  99.9900000  99.9900000   -0.043742    0.000000   -0.013175    0.000000
   1947.95    0.272995    0.031083    0.308727    0.019375  99.9900000  99.9900000   -0.044306    0.000000   -0.013804    0.000000
   1948.00    0.236039    0.037740    0.303007    0.020505  99.9900000  99.9900000   -0.044601    0.000000   -0.014188    0.000000
   1948.05    0.198567    0.028315    0.241822    0.020000  99.9900000  99.9900000   -0.044647    0.000000   -0.013933    0.000000
   1948.10    0.229351    0.027879    0.192269    0.022028  99.9900000  99.9900000   -0.044796    0.000000   -0.013610    0.000000
   1948.15    0.152536    0.028003    0.107740    0.020578  99.9900000  99.9900000   -0.045004    0.000000   -0.012695    0.000000
   1948.20    0.186640    0.023027    0.105509    0.018118  99.9900000  99.9900000   -0.045287    0.000000   -0.011828    0.000000
   1948.25    0.132075    0.026509    0.079078    0.021917  99.9900000  99.9900000   -0.045689    0.000000   -0.010811    0.000000
   1948.30    0.084368    0.027350    0.051720    0.023241  99.9900000  99.9900000   -0.046004    0.000000   -0.010070    0.000000
   1948.35    0.008333    0.025908    0.070836    0.018335  99.9900000  99.9900000   -0.045903    0.000000   -0.009660    0.000000
   1948.40   -0.028196    0.024284    0.079654    0.022703  99.9900000  99.9900000   -0.045537    0.000000   -0.009749    0.000000
   1948.45   -0.059220    0.023949    0.129930    0.019835  99.9900000  99.9900000   -0.044718    0.000000   -0.009753    0.000000
   1948.50   -0.046856    0.023052    0.128667    0.018165  99.9900000  99.9900000   -0.043566    0.000000   -0.009857    0.000000
   1948.55   -0.062125    0.026867    0.121986    0.018013  99.9900000  99.9900000   -0.042462    0.000000   -0.010030    0.000000
   1948.60   -0.066556    0.020817    0.197962    0.018249  99.9900000  99.9900000   -0.041529    0.000000   -0.009925    0.000000
   1948.65   -0.080832    0.023090    0.249690    0.014797  99.9900000  99.9900000   -0.041120    0.000000   -0.010018    0.000000
   1948.70   -0.121598    0.021303    0.241811    0.016015  99.9900000  99.9900000   -0.040990    0.000000   -0.010056    0.000000
   1948.75   -0.078869    0.021178    0.297407    0.020438  99.9900000  99.9900000   -0.041443    0.000000   -0.010843    0.000000
   1948.80   -0.035452    0.023065    0.335583    0.019387  99.9900000  99.9900000   -0.042126    0.000000   -0.011430    0.000000
   1948.85   -0.044062    0.023163    0.367919    0.020843  99.9900000  99.9900000   -0.042878    0.000000   -0.012285    0.000000
   1948.90   -0.002709    0.024618    0.415635    0.020051  99.9900000  99.9900000   -0.043713    0.000000   -0.012981    0.000000
   1948.95    0.006852    0.023167    0.457658    0.023994  99.9900000  99.9900000   -0.044128    0.000000   -0.013739    0.000000
   1949.00    0.031483    0.036994    0.391682    0.026068  99.9900000  99.9900000   -0.044515    0.000000   -0.014063    0.000000
   1949.05    0.067703    0.027682    0.409247    0.023147  99.9900000  99.9900000   -0.044522    0.000000   -0.013922    0.000000
   1949.10    0.046692    0.025469    0.353765    0.028445  99.9900000  99.9900000   -0.044627    0.000000   -0.013263    0.000000
   1949.15    0.145141    0.021465    0.358208    0.022582  99.9900000  99.9900000   -0.044749    0.000000   -0.012444    0.000000
   1949.20    0.183892    0.024447    0.303180    0.020471  99.9900000  99.9900000   -0.045207    0.000000   -0.011352    0.000000
   1949.25    0.183911    0.018414    0.249308    0.021300  99.9900000  99.9900000   -0.045521    0.000000   -0.010427    0.000000
   1949.30    0.183127    0.016111    0.203660    0.017193  99.9900000  99.9900000   -0.045762    0.000000   -0.009613    0.000000
   1949.35    0.157130    0.017362    0.158797    0.017392  99.9900000  99.9900000   -0.045746    0.000000   -0.009334    0.000000
   1949.40    0.159647    0.016186    0.130693    0.017097  99.9900000  99.9900000   -0.045208    0.000000   -0.009409    0.000000
   1949.45    0.119333    0.026376    0.064125    0.019913  99.9900000  99.9900000   -0.044366    0.000000   -0.009595    0.000000
   1949.50    0.168459    0.018737    0.050319    0.020682  99.9900000  99.9900000   -0.043161    0.000000   -0.009785    0.000000
   1949.55    0.097728    0.019700    0.056442    0.019969  99.9900000  99.9900000   -0.042054    0.000000   -0.009704    0.000000
   1949.60    0.058865    0.018521    0.041692    0.020103  99.9900000  99.9900000   -0.041156    0.000000   -0.009681    0.000000
   1949.65    0.029915    0.018309    0.039824    0.016238  99.9900000  99.9900000   -0.040664    0.000000   -0.009642    0.000000
   1949.70   -0.068414    0.015315    0.023661    0.015097  99.9900000  99.9900000   -0.040642    0.000000   -0.009824    0.000000
   1949.75   -0.105054    0.016704    0.076630    0.016293  99.9900000  99.9900000   -0.040994    0.000000   -0.010229    0.000000
   1949.80   -0.151086    0.020119    0.118309    0.021020  99.9900000  99.9900000   -0.041668    0.000000   -0.010939    0.000000
   1949.85   -0.191345    0.027109    0.196676    0.021087  99.9900000  99.9900000   -0.042497    0.000000   -0.011746    0.000000
   1949.90   -0.187769    0.026408    0.276369    0.013244  99.9900000  99.9900000   -0.043090    0.000000   -0.012398    0.000000
   1949.95   -0.237394    0.030489    0.331877    0.019140  99.9900000  99.9900000   -0.043712    0.000000   -0.013075    0.000000
   1950.00   -0.188589    0.027653    0.403035    0.017069  99.9900000  99.9900000   -0.043790    0.000000   -0.013459    0.000000
   1950.05   -0.147804    0.021788    0.421603    0.015718  99.9900000  99.9900000   -0.043998    0.000000   -0.013413    0.000000
   1950.10   -0.079454    0.021173    0.492496    0.014595  99.9900000  99.9900000   -0.044040    0.000000   -0.012870    0.000000
   1950.15   -0.029795    0.021819    0.525474    0.014937  99.9900000  99.9900000   -0.044401    0.000000   -0.011974    0.000000
   1950.20    0.040802    0.019023    0.499306    0.016621  99.9900000  99.9900000   -0.044732    0.000000   -0.010952    0.000000
   1950.25    0.108172    0.019744    0.489751    0.013334  99.9900000  99.9900000   -0.045077    0.000000   -0.010000    0.000000
   1950.30    0.178833    0.016881    0.463588    0.013276  99.9900000  99.9900000   -0.045459    0.000000   -0.009140    0.000000
   1950.35    0.241153    0.015930    0.427384    0.013887  99.9900000  99.9900000   -0.045345    0.000000   -0.008833    0.000000
   1950.40    0.259340    0.019492    0.330972    0.017997  99.9900000  99.9900000   -0.045086    0.000000   -0.008933    0.000000
   1950.45    0.272669    0.023072    0.246608    0.017845  99.9900000  99.9900000   -0.044154    0.000000   -0.009214    0.000000
   1950.50    0.297730    0.019456    0.166460    0.016360  99.9900000  99.9900000   -0.042980    0.000000   -0.009368    0.000000
   1950.55    0.353974    0.017612    0.199066    0.014627  99.9900000  99.9900000   -0.041776    0.000000   -0.009490    0.000000
   1950.60    0.353438    0.016412    0.089265    0.012471  99.9900000  99.9900000   -0.040844    0.000000   -0.009458    0.000000
   1950.65    0.257370    0.017789   -0.004721    0.014801  99.9900000  99.9900000   -0.040320    0.000000   -0.009451    0.000000
   1950.70    0.186919    0.019231   -0.045754    0.016271  99.9900000  99.9900000   -0.040176    0.000000   -0.009567    0.000000
   1950.75    0.063253    0.015780   -0.080631    0.013723  99.9900000  99.9900000   -0.040643    0.000000   -0.009899    0.000000
   1950.80   -0.028258    0.019795   -0.105137    0.014085  99.9900000  99.9900000   -0.041292    0.000000   -0.010515    0.000000
   1950.85   -0.105097    0.022274   -0.101787    0.013502  99.9900000  99.9900000   -0.042076    0.000000   -0.011165    0.000000
   1950.90   -0.205393    0.021478   -0.064931    0.016142  99.9900000  99.9900000   -0.042712    0.000000   -0.011988    0.000000
   1950.95   -0.253790    0.037000   -0.009048    0.016822  99.9900000  99.9900000   -0.043052    0.000000   -0.012471    0.000000
