LIA,pole_:_time series,Uniform_:_continental load model,elastic mean_:_barystatic sea_:_level,viscosity_:_profile,Asthenosphere_:_viscosity,Q profile,GRACE_:_solution,relaxed shear_:_modulus ratio,alpha,Anelasticity,ocean_mean_trend_step_1,ocean_mean_trend_step_2,ocean_mean_trend_step_3,ocean_mean_trend_step_4,ocean_mean_trend_step_5
True,mean,False,mean,VM7,4.5e+20,QM1,JPL,0.2,0.26,short-term_:_and long-term,1.941407,2.016725,2.236175,2.279659,2.569103
True,mean,False,mean,VM7,4.5e+20,QM1,CSR,0.2,0.26,short-term_:_and long-term,1.873032,1.94835,2.16375,2.210178,2.503983
True,mean,False,mean,VM7,4.5e+20,QM1,MSSA,0.2,0.26,short-term_:_and long-term,1.963629,2.038948,2.289424,2.39469,2.529966
False,mean,False,lower,VM7,4.5e+20,QM1,GFZ,0.2,0.26,short-term_:_and long-term,1.848995,1.924631,2.15823,2.200885,2.493101
False,mean,False,lower,VM7,4.5e+20,QM1,JPL,0.2,0.26,short-term_:_and long-term,1.916332,1.991968,2.23553,2.286217,2.580192
False,mean,False,lower,VM7,4.5e+20,QM1,CSR,0.2,0.26,short-term_:_and long-term,1.848834,1.92447,2.163706,2.217216,2.515432
False,mean,False,lower,VM7,4.5e+20,QM1,MSSA,0.2,0.26,short-term_:_and long-term,1.93827,2.013906,2.292835,2.404721,2.544781
True,mean,False,lower,VM7,4.5e+20,QM1,GFZ,0.2,0.26,short-term_:_and long-term,1.85713,1.932448,2.157389,2.197398,2.48766
True,mean,False,lower,VM7,4.5e+20,QM1,JPL,0.2,0.26,short-term_:_and long-term,1.924758,2.000076,2.234784,2.283036,2.575171
True,mean,False,lower,VM7,4.5e+20,QM1,CSR,0.2,0.26,short-term_:_and long-term,1.856969,1.932287,2.162768,2.213889,2.510133
True,mean,False,lower,VM7,4.5e+20,QM1,MSSA,0.2,0.26,short-term_:_and long-term,1.94679,2.022108,2.290038,2.39921,2.537401
False,mean,False,upper,VM7,4.5e+20,QM1,GFZ,0.2,0.26,short-term_:_and long-term,1.879769,1.955405,2.158984,2.192817,2.479021
False,mean,False,upper,VM7,4.5e+20,QM1,JPL,0.2,0.26,short-term_:_and long-term,1.948227,2.023864,2.236429,2.278245,2.566407
False,mean,False,upper,VM7,4.5e+20,QM1,CSR,0.2,0.26,short-term_:_and long-term,1.879606,1.955242,2.163819,2.208257,2.500856
False,mean,False,upper,VM7,4.5e+20,QM1,MSSA,0.2,0.26,short-term_:_and long-term,1.970531,2.046167,2.28932,2.392868,2.527119
True,mean,False,upper,VM7,4.5e+20,QM1,GFZ,0.2,0.26,short-term_:_and long-term,1.886454,1.961773,2.157999,2.189654,2.473515
True,mean,False,upper,VM7,4.5e+20,QM1,JPL,0.2,0.26,short-term_:_and long-term,1.95515,2.030468,2.235467,2.275331,2.561529
True,mean,False,upper,VM7,4.5e+20,QM1,CSR,0.2,0.26,short-term_:_and long-term,1.886291,1.961609,2.162705,2.205144,2.495982
True,mean,False,upper,VM7,4.5e+20,QM1,MSSA,0.2,0.26,short-term_:_and long-term,1.97753,2.052848,2.28675,2.388035,2.52018
False,mean,False,mean,VM7,4.5e+20,Resovsky,GFZ,0.15,0.26,short-term_:_and long-term,1.865566,1.938347,2.166261,2.201564,2.482145
False,mean,False,mean,VM7,4.5e+20,Resovsky,JPL,0.15,0.26,short-term_:_and long-term,1.933507,2.006288,2.242907,2.285468,2.568879
False,mean,False,mean,VM7,4.5e+20,Resovsky,CSR,0.15,0.26,short-term_:_and long-term,1.865404,1.938185,2.171161,2.214636,2.502685
False,mean,False,mean,VM7,4.5e+20,Resovsky,MSSA,0.15,0.26,short-term_:_and long-term,1.955641,2.028423,2.303654,2.409544,2.532918
True,mean,False,mean,VM7,4.5e+20,Resovsky,GFZ,0.15,0.26,short-term_:_and long-term,1.873194,1.945673,2.164367,2.196837,2.474921
True,mean,False,mean,VM7,4.5e+20,Resovsky,JPL,0.15,0.26,short-term_:_and long-term,1.941407,2.013886,2.241037,2.281275,2.562412
True,mean,False,mean,VM7,4.5e+20,Resovsky,CSR,0.15,0.26,short-term_:_and long-term,1.873032,1.945511,2.169174,2.209881,2.496006
True,mean,False,mean,VM7,4.5e+20,Resovsky,MSSA,0.15,0.26,short-term_:_and long-term,1.963629,2.036108,2.299899,2.402332,2.522181
False,mean,False,lower,VM7,4.5e+20,Resovsky,GFZ,0.15,0.26,short-term_:_and long-term,1.848995,1.921776,2.166339,2.206298,2.490264
False,mean,False,lower,VM7,4.5e+20,Resovsky,JPL,0.15,0.26,short-term_:_and long-term,1.916332,1.989113,2.242837,2.290648,2.577481
False,mean,False,lower,VM7,4.5e+20,Resovsky,CSR,0.15,0.26,short-term_:_and long-term,1.848834,1.921615,2.171589,2.220172,2.511232
False,mean,False,lower,VM7,4.5e+20,Resovsky,MSSA,0.15,0.26,short-term_:_and long-term,1.93827,2.011051,2.306397,2.41617,2.54195
True,mean,False,lower,VM7,4.5e+20,Resovsky,GFZ,0.15,0.26,short-term_:_and long-term,1.85713,1.929609,2.164154,2.201339,2.482146
True,mean,False,lower,VM7,4.5e+20,Resovsky,JPL,0.15,0.26,short-term_:_and long-term,1.924758,1.997237,2.240688,2.28579,2.569362
True,mean,False,lower,VM7,4.5e+20,Resovsky,CSR,0.15,0.26,short-term_:_and long-term,1.856969,1.929448,2.169272,2.215071,2.50302
True,mean,False,lower,VM7,4.5e+20,Resovsky,MSSA,0.15,0.26,short-term_:_and long-term,1.94679,2.019269,2.302025,2.408918,2.531828
False,mean,False,upper,VM7,4.5e+20,Resovsky,GFZ,0.15,0.26,short-term_:_and long-term,1.879769,1.95255,2.164381,2.194956,2.472373
False,mean,False,upper,VM7,4.5e+20,Resovsky,JPL,0.15,0.26,short-term_:_and long-term,1.948227,2.021008,2.241134,2.279024,2.559885
False,mean,False,upper,VM7,4.5e+20,Resovsky,CSR,0.15,0.26,short-term_:_and long-term,1.879606,1.952387,2.169013,2.207894,2.493265
False,mean,False,upper,VM7,4.5e+20,Resovsky,MSSA,0.15,0.26,short-term_:_and long-term,1.970531,2.043312,2.29921,2.400226,2.519395
True,mean,False,upper,VM7,4.5e+20,Resovsky,GFZ,0.15,0.26,short-term_:_and long-term,1.886454,1.958934,2.162364,2.189988,2.464695
True,mean,False,upper,VM7,4.5e+20,Resovsky,JPL,0.15,0.26,short-term_:_and long-term,1.95515,2.027629,2.239087,2.274936,2.553684
True,mean,False,upper,VM7,4.5e+20,Resovsky,CSR,0.15,0.26,short-term_:_and long-term,1.886291,1.95877,2.166833,2.203342,2.486391
True,mean,False,upper,VM7,4.5e+20,Resovsky,MSSA,0.15,0.26,short-term_:_and long-term,1.97753,2.050009,2.295447,2.393747,2.509846
False,mean,False,mean,VM7,4.5e+20,Resovsky,GFZ,0.1,0.26,short-term_:_and long-term,1.865566,1.938192,2.197474,2.237552,2.51004
False,mean,False,mean,VM7,4.5e+20,Resovsky,JPL,0.1,0.26,short-term_:_and long-term,1.933507,2.006133,2.274474,2.325103,2.599979
False,mean,False,mean,VM7,4.5e+20,Resovsky,CSR,0.1,0.26,short-term_:_and long-term,1.865404,1.93803,2.202782,2.252854,2.531825
False,mean,False,mean,VM7,4.5e+20,Resovsky,MSSA,0.1,0.26,short-term_:_and long-term,1.955641,2.028268,2.342954,2.454073,2.561969
True,mean,False,mean,VM7,4.5e+20,Resovsky,GFZ,0.1,0.26,short-term_:_and long-term,1.873194,1.945517,2.194114,2.231196,2.499934
True,mean,False,mean,VM7,4.5e+20,Resovsky,JPL,0.1,0.26,short-term_:_and long-term,1.941407,2.01373,2.271079,2.318896,2.590953
True,mean,False,mean,VM7,4.5e+20,Resovsky,CSR,0.1,0.26,short-term_:_and long-term,1.873032,1.945355,2.199303,2.246415,2.52158
True,mean,False,mean,VM7,4.5e+20,Resovsky,MSSA,0.1,0.26,short-term_:_and long-term,1.963629,2.035953,2.337479,2.44494,2.550189
False,mean,False,lower,VM7,4.5e+20,Resovsky,GFZ,0.1,0.26,short-term_:_and long-term,1.848995,1.921621,2.200379,2.245379,2.520498
False,mean,False,lower,VM7,4.5e+20,Resovsky,JPL,0.1,0.26,short-term_:_and long-term,1.916332,1.988958,2.27725,2.333244,2.611036
False,mean,False,lower,VM7,4.5e+20,Resovsky,CSR,0.1,0.26,short-term_:_and long-term,1.848834,1.921461,2.206076,2.261145,2.542041
False,mean,False,lower,VM7,4.5e+20,Resovsky,MSSA,0.1,0.26,short-term_:_and long-term,1.93827,2.010896,2.349231,2.465399,2.576205
True,mean,False,lower,VM7,4.5e+20,Resovsky,GFZ,0.1,0.26,short-term_:_and long-term,1.85713,1.929453,2.196598,2.238121,2.509584
True,mean,False,lower,VM7,4.5e+20,Resovsky,JPL,0.1,0.26,short-term_:_and long-term,1.924758,1.997081,2.273442,2.326391,2.59959
True,mean,False,lower,VM7,4.5e+20,Resovsky,CSR,0.1,0.26,short-term_:_and long-term,1.856969,1.929292,2.202127,2.254302,2.531088
True,mean,False,lower,VM7,4.5e+20,Resovsky,MSSA,0.1,0.26,short-term_:_and long-term,1.94679,2.019113,2.342957,2.45624,2.5633
False,mean,False,upper,VM7,4.5e+20,Resovsky,GFZ,0.1,0.26,short-term_:_and long-term,1.879769,1.952395,2.192857,2.227825,2.497059
False,mean,False,upper,VM7,4.5e+20,Resovsky,JPL,0.1,0.26,short-term_:_and long-term,1.948227,2.020854,2.269955,2.315178,2.587571
False,mean,False,upper,VM7,4.5e+20,Resovsky,CSR,0.1,0.26,short-term_:_and long-term,1.879606,1.952232,2.197875,2.24247,2.518373
False,mean,False,upper,VM7,4.5e+20,Resovsky,MSSA,0.1,0.26,short-term_:_and long-term,1.970531,2.043157,2.33511,2.440831,2.547803
True,mean,False,upper,VM7,4.5e+20,Resovsky,GFZ,0.1,0.26,short-term_:_and long-term,1.886454,1.958778,2.189511,2.221912,2.487398
True,mean,False,upper,VM7,4.5e+20,Resovsky,JPL,0.1,0.26,short-term_:_and long-term,1.95515,2.027473,2.266518,2.30871,2.577725
True,mean,False,upper,VM7,4.5e+20,Resovsky,CSR,0.1,0.26,short-term_:_and long-term,1.886291,1.958614,2.194327,2.236121,2.508628
True,mean,False,upper,VM7,4.5e+20,Resovsky,MSSA,0.1,0.26,short-term_:_and long-term,1.97753,2.049853,2.329779,2.432594,2.535622
False,mean,False,mean,VM7,4.5e+20,Resovsky,GFZ,0.2,0.26,short-term_:_and long-term,1.865566,1.938517,2.143032,2.172495,2.456693
False,mean,False,mean,VM7,4.5e+20,Resovsky,JPL,0.2,0.26,short-term_:_and long-term,1.933507,2.006458,2.219352,2.255958,2.543274
False,mean,False,mean,VM7,4.5e+20,Resovsky,CSR,0.2,0.26,short-term_:_and long-term,1.865404,1.938355,2.147598,2.187733,2.479161
False,mean,False,mean,VM7,4.5e+20,Resovsky,MSSA,0.2,0.26,short-term_:_and long-term,1.955641,2.028593,2.274504,2.374075,2.507053
True,mean,False,mean,VM7,4.5e+20,Resovsky,GFZ,0.2,0.26,short-term_:_and long-term,1.873194,1.945845,2.142127,2.169514,2.451766
True,mean,False,mean,VM7,4.5e+20,Resovsky,JPL,0.2,0.26,short-term_:_and long-term,1.941407,2.014057,2.218516,2.252895,2.538086
True,mean,False,mean,VM7,4.5e+20,Resovsky,CSR,0.2,0.26,short-term_:_and long-term,1.873032,1.945682,2.146619,2.18399,2.472749
True,mean,False,mean,VM7,4.5e+20,Resovsky,MSSA,0.2,0.26,short-term_:_and long-term,1.963629,2.03628,2.271912,2.368726,2.49822
False,mean,False,lower,VM7,4.5e+20,Resovsky,GFZ,0.2,0.26,short-term_:_and long-term,1.848995,1.921946,2.140941,2.175209,2.46308
False,mean,False,lower,VM7,4.5e+20,Resovsky,JPL,0.2,0.26,short-term_:_and long-term,1.916332,1.989283,2.217094,2.258351,2.548463
False,mean,False,lower,VM7,4.5e+20,Resovsky,CSR,0.2,0.26,short-term_:_and long-term,1.848834,1.921785,2.145826,2.190746,2.484348
False,mean,False,lower,VM7,4.5e+20,Resovsky,MSSA,0.2,0.26,short-term_:_and long-term,1.93827,2.011221,2.274552,2.378255,2.513877
True,mean,False,lower,VM7,4.5e+20,Resovsky,GFZ,0.2,0.26,short-term_:_and long-term,1.85713,1.92978,2.139834,2.171179,2.456388
True,mean,False,lower,VM7,4.5e+20,Resovsky,JPL,0.2,0.26,short-term_:_and long-term,1.924758,1.997408,2.216071,2.254521,2.542004
True,mean,False,lower,VM7,4.5e+20,Resovsky,CSR,0.2,0.26,short-term_:_and long-term,1.856969,1.92962,2.144613,2.186707,2.478794
True,mean,False,lower,VM7,4.5e+20,Resovsky,MSSA,0.2,0.26,short-term_:_and long-term,1.94679,2.01944,2.271469,2.372396,2.505896
False,mean,False,upper,VM7,4.5e+20,Resovsky,GFZ,0.2,0.26,short-term_:_and long-term,1.879769,1.95272,2.143279,2.16882,2.449274
False,mean,False,upper,VM7,4.5e+20,Resovsky,JPL,0.2,0.26,short-term_:_and long-term,1.948227,2.021178,2.219718,2.252139,2.536144
False,mean,False,upper,VM7,4.5e+20,Resovsky,CSR,0.2,0.26,short-term_:_and long-term,1.879606,1.952557,2.147597,2.183046,2.471009
False,mean,False,upper,VM7,4.5e+20,Resovsky,MSSA,0.2,0.26,short-term_:_and long-term,1.970531,2.043482,2.272688,2.367665,2.496626
True,mean,False,upper,VM7,4.5e+20,Resovsky,GFZ,0.2,0.26,short-term_:_and long-term,1.886454,1.959105,2.142157,2.165376,2.443849
True,mean,False,upper,VM7,4.5e+20,Resovsky,JPL,0.2,0.26,short-term_:_and long-term,1.95515,2.027801,2.218613,2.249321,2.530899
True,mean,False,upper,VM7,4.5e+20,Resovsky,CSR,0.2,0.26,short-term_:_and long-term,1.886291,1.958942,2.146341,2.179826,2.465717
True,mean,False,upper,VM7,4.5e+20,Resovsky,MSSA,0.2,0.26,short-term_:_and long-term,1.97753,2.05018,2.269983,2.362718,2.489345
False,mean,False,mean,Lau,3e+19,,GFZ,,,long-term,1.865566,1.919094,1.987264,1.949074,2.167598
False,mean,False,mean,Lau,3e+19,,JPL,,,long-term,1.933507,1.987035,2.055715,2.025106,2.246041
False,mean,False,mean,Lau,3e+19,,CSR,,,long-term,1.865404,1.918933,1.987916,1.960109,2.18239
False,mean,False,mean,Lau,3e+19,,MSSA,,,long-term,1.955641,2.00917,2.094693,2.127363,2.205823
True,mean,False,mean,Lau,3e+19,,GFZ,,,long-term,1.873194,1.926534,1.98407,1.942974,2.163546
True,mean,False,mean,Lau,3e+19,,JPL,,,long-term,1.941407,1.994747,2.05265,2.019203,2.241513
True,mean,False,mean,Lau,3e+19,,CSR,,,long-term,1.873032,1.926372,1.984591,1.954427,2.177554
True,mean,False,mean,Lau,3e+19,,MSSA,,,long-term,1.963629,2.016969,2.089383,2.1194,2.200315
False,mean,False,lower,Lau,3e+19,,GFZ,,,long-term,1.848995,1.902523,1.978652,1.94274,2.158763
False,mean,False,lower,Lau,3e+19,,JPL,,,long-term,1.916332,1.969861,2.046546,2.018054,2.236617
False,mean,False,lower,Lau,3e+19,,CSR,,,long-term,1.848834,1.902363,1.979408,1.953455,2.17208
False,mean,False,lower,Lau,3e+19,,MSSA,,,long-term,1.93827,1.991799,2.087318,2.121752,2.198233
True,mean,False,lower,Lau,3e+19,,GFZ,,,long-term,1.85713,1.91047,1.974899,1.93564,2.152668
True,mean,False,lower,Lau,3e+19,,JPL,,,long-term,1.924758,1.978098,2.042934,2.011446,2.231089
True,mean,False,lower,Lau,3e+19,,CSR,,,long-term,1.856969,1.910309,1.975493,1.94641,2.166683
True,mean,False,lower,Lau,3e+19,,MSSA,,,long-term,1.94679,2.00013,2.081145,2.112636,2.190815
False,mean,False,upper,Lau,3e+19,,GFZ,,,long-term,1.879769,1.933298,1.993733,1.953161,2.174386
False,mean,False,upper,Lau,3e+19,,JPL,,,long-term,1.948227,2.001756,2.06268,2.029947,2.253357
False,mean,False,upper,Lau,3e+19,,CSR,,,long-term,1.879606,1.933135,1.994325,1.96502,2.190004
False,mean,False,upper,Lau,3e+19,,MSSA,,,long-term,1.970531,2.024059,2.099931,2.130936,2.212024
True,mean,False,upper,Lau,3e+19,,GFZ,,,long-term,1.886454,1.939794,1.990659,1.94815,2.17141
True,mean,False,upper,Lau,3e+19,,JPL,,,long-term,1.95515,2.00849,2.059691,2.024397,2.24855
True,mean,False,upper,Lau,3e+19,,CSR,,,long-term,1.886291,1.939631,1.991091,1.95903,2.184786
True,mean,False,upper,Lau,3e+19,,MSSA,,,long-term,1.97753,2.03087,2.094916,2.123149,2.206511
False,mean,False,mean,Lau,3e+19,PAR3P,GFZ,0.15,0.26,short-term_:_and long-term,1.865566,1.93807,2.217064,2.260038,2.512935
False,mean,False,mean,Lau,3e+19,PAR3P,JPL,0.15,0.26,short-term_:_and long-term,1.933507,2.006011,2.294155,2.344838,2.601129
False,mean,False,mean,Lau,3e+19,PAR3P,CSR,0.15,0.26,short-term_:_and long-term,1.865404,1.937908,2.222533,2.274679,2.536857
False,mean,False,mean,Lau,3e+19,PAR3P,MSSA,0.15,0.26,short-term_:_and long-term,1.955641,2.028146,2.367929,2.481231,2.566432
True,mean,False,mean,Lau,3e+19,PAR3P,GFZ,0.15,0.26,short-term_:_and long-term,1.873194,1.9454,2.209344,2.248509,2.502564
True,mean,False,mean,Lau,3e+19,PAR3P,JPL,0.15,0.26,short-term_:_and long-term,1.941407,2.013612,2.286437,2.333164,2.589271
True,mean,False,mean,Lau,3e+19,PAR3P,CSR,0.15,0.26,short-term_:_and long-term,1.873032,1.945237,2.214648,2.262493,2.524977
True,mean,False,mean,Lau,3e+19,PAR3P,MSSA,0.15,0.26,short-term_:_and long-term,1.963629,2.035835,2.357042,2.466256,2.553576
False,mean,False,lower,Lau,3e+19,PAR3P,GFZ,0.15,0.26,short-term_:_and long-term,1.848995,1.921499,2.222566,2.270769,2.526024
False,mean,False,lower,Lau,3e+19,PAR3P,JPL,0.15,0.26,short-term_:_and long-term,1.916332,1.988836,2.29951,2.356212,2.611281
False,mean,False,lower,Lau,3e+19,PAR3P,CSR,0.15,0.26,short-term_:_and long-term,1.848834,1.921339,2.228444,2.28616,2.549772
False,mean,False,lower,Lau,3e+19,PAR3P,MSSA,0.15,0.26,short-term_:_and long-term,1.93827,2.010774,2.377495,2.496564,2.578467
True,mean,False,lower,Lau,3e+19,PAR3P,GFZ,0.15,0.26,short-term_:_and long-term,1.85713,1.929335,2.214027,2.258615,2.512261
True,mean,False,lower,Lau,3e+19,PAR3P,JPL,0.15,0.26,short-term_:_and long-term,1.924758,1.996964,2.290988,2.343342,2.600241
True,mean,False,lower,Lau,3e+19,PAR3P,CSR,0.15,0.26,short-term_:_and long-term,1.856969,1.929175,2.219687,2.273698,2.537525
True,mean,False,lower,Lau,3e+19,PAR3P,MSSA,0.15,0.26,short-term_:_and long-term,1.94679,2.018995,2.365312,2.479939,2.565266
False,mean,False,upper,Lau,3e+19,PAR3P,GFZ,0.15,0.26,short-term_:_and long-term,1.879769,1.952273,2.210175,2.2471,2.499788
False,mean,False,upper,Lau,3e+19,PAR3P,JPL,0.15,0.26,short-term_:_and long-term,1.948227,2.020732,2.287374,2.332507,2.588184
False,mean,False,upper,Lau,3e+19,PAR3P,CSR,0.15,0.26,short-term_:_and long-term,1.879606,1.95211,2.215338,2.261722,2.523347
False,mean,False,upper,Lau,3e+19,PAR3P,MSSA,0.15,0.26,short-term_:_and long-term,1.970531,2.043035,2.357211,2.46446,2.551241
True,mean,False,upper,Lau,3e+19,PAR3P,GFZ,0.15,0.26,short-term_:_and long-term,1.886454,1.95866,2.202861,2.235621,2.489522
True,mean,False,upper,Lau,3e+19,PAR3P,JPL,0.15,0.26,short-term_:_and long-term,1.95515,2.027356,2.279997,2.322256,2.579497
True,mean,False,upper,Lau,3e+19,PAR3P,CSR,0.15,0.26,short-term_:_and long-term,1.886291,1.958497,2.207776,2.251162,2.512573
True,mean,False,upper,Lau,3e+19,PAR3P,MSSA,0.15,0.26,short-term_:_and long-term,1.97753,2.049735,2.346947,2.451084,2.53954
False,mean,False,mean,Lau,3e+19,PAR3P,GFZ,0.1,0.26,short-term_:_and long-term,1.865566,1.937978,2.258337,2.307909,2.553171
False,mean,False,mean,Lau,3e+19,PAR3P,JPL,0.1,0.26,short-term_:_and long-term,1.933507,2.005918,2.335755,2.392178,2.639086
False,mean,False,mean,Lau,3e+19,PAR3P,CSR,0.1,0.26,short-term_:_and long-term,1.865404,1.937816,2.264249,2.323901,2.578276
False,mean,False,mean,Lau,3e+19,PAR3P,MSSA,0.1,0.26,short-term_:_and long-term,1.955641,2.028053,2.419814,2.54062,2.605115
True,mean,False,mean,Lau,3e+19,PAR3P,GFZ,0.1,0.26,short-term_:_and long-term,1.873194,1.945305,2.249544,2.295709,2.541454
True,mean,False,mean,Lau,3e+19,PAR3P,JPL,0.1,0.26,short-term_:_and long-term,1.941407,2.013517,2.326915,2.38055,2.629222
True,mean,False,mean,Lau,3e+19,PAR3P,CSR,0.1,0.26,short-term_:_and long-term,1.873032,1.945142,2.255274,2.311219,2.567101
True,mean,False,mean,Lau,3e+19,PAR3P,MSSA,0.1,0.26,short-term_:_and long-term,1.963629,2.03574,2.40772,2.524774,2.590884
False,mean,False,lower,Lau,3e+19,PAR3P,GFZ,0.1,0.26,short-term_:_and long-term,1.848995,1.921406,2.269081,2.324191,2.56861
False,mean,False,lower,Lau,3e+19,PAR3P,JPL,0.1,0.26,short-term_:_and long-term,1.916332,1.988744,2.346377,2.409779,2.654597
False,mean,False,lower,Lau,3e+19,PAR3P,CSR,0.1,0.26,short-term_:_and long-term,1.848834,1.921246,2.27546,2.341103,2.593651
False,mean,False,lower,Lau,3e+19,PAR3P,MSSA,0.1,0.26,short-term_:_and long-term,1.93827,2.010682,2.435967,2.562977,2.622355
True,mean,False,lower,Lau,3e+19,PAR3P,GFZ,0.1,0.26,short-term_:_and long-term,1.85713,1.92924,2.259384,2.310924,2.554754
True,mean,False,lower,Lau,3e+19,PAR3P,JPL,0.1,0.26,short-term_:_and long-term,1.924758,1.996868,2.336647,2.395522,2.642174
True,mean,False,lower,Lau,3e+19,PAR3P,CSR,0.1,0.26,short-term_:_and long-term,1.856969,1.92908,2.265518,2.327306,2.580423
True,mean,False,lower,Lau,3e+19,PAR3P,MSSA,0.1,0.26,short-term_:_and long-term,1.94679,2.0189,2.422436,2.54513,2.60849
False,mean,False,upper,Lau,3e+19,PAR3P,GFZ,0.1,0.26,short-term_:_and long-term,1.879769,1.952181,2.246324,2.290273,2.537323
False,mean,False,upper,Lau,3e+19,PAR3P,JPL,0.1,0.26,short-term_:_and long-term,1.948227,2.020639,2.323836,2.375427,2.623878
False,mean,False,upper,Lau,3e+19,PAR3P,CSR,0.1,0.26,short-term_:_and long-term,1.879606,1.952018,2.251894,2.305273,2.562218
False,mean,False,upper,Lau,3e+19,PAR3P,MSSA,0.1,0.26,short-term_:_and long-term,1.970531,2.042942,2.40269,2.518334,2.588455
True,mean,False,upper,Lau,3e+19,PAR3P,GFZ,0.1,0.26,short-term_:_and long-term,1.886454,1.958565,2.238031,2.278255,2.526104
True,mean,False,upper,Lau,3e+19,PAR3P,JPL,0.1,0.26,short-term_:_and long-term,1.95515,2.027261,2.315425,2.363893,2.613516
True,mean,False,upper,Lau,3e+19,PAR3P,CSR,0.1,0.26,short-term_:_and long-term,1.886291,1.958402,2.243316,2.292989,2.549649
True,mean,False,upper,Lau,3e+19,PAR3P,MSSA,0.1,0.26,short-term_:_and long-term,1.97753,2.04964,2.391311,2.503228,2.575211
False,mean,False,mean,Lau,3e+19,PAR3P,GFZ,0.2,0.26,short-term_:_and long-term,1.865566,1.938135,2.190601,2.227197,2.484976
False,mean,False,mean,Lau,3e+19,PAR3P,JPL,0.2,0.26,short-term_:_and long-term,1.933507,2.006076,2.267292,2.313945,2.575823
False,mean,False,mean,Lau,3e+19,PAR3P,CSR,0.2,0.26,short-term_:_and long-term,1.865404,1.937974,2.195723,2.24321,2.507785
False,mean,False,mean,Lau,3e+19,PAR3P,MSSA,0.2,0.26,short-term_:_and long-term,1.955641,2.028211,2.334702,2.441392,2.534653
True,mean,False,mean,Lau,3e+19,PAR3P,GFZ,0.2,0.26,short-term_:_and long-term,1.873194,1.945467,2.183835,2.217061,2.47648
True,mean,False,mean,Lau,3e+19,PAR3P,JPL,0.2,0.26,short-term_:_and long-term,1.941407,2.01368,2.260571,2.303862,2.566425
True,mean,False,mean,Lau,3e+19,PAR3P,CSR,0.2,0.26,short-term_:_and long-term,1.873032,1.945305,2.188808,2.232721,2.497114
True,mean,False,mean,Lau,3e+19,PAR3P,MSSA,0.2,0.26,short-term_:_and long-term,1.963629,2.035903,2.324919,2.427937,2.522899
False,mean,False,lower,Lau,3e+19,PAR3P,GFZ,0.2,0.26,short-term_:_and long-term,1.848995,1.921564,2.192798,2.234381,2.491919
False,mean,False,lower,Lau,3e+19,PAR3P,JPL,0.2,0.26,short-term_:_and long-term,1.916332,1.988902,2.269313,2.320412,2.582111
False,mean,False,lower,Lau,3e+19,PAR3P,CSR,0.2,0.26,short-term_:_and long-term,1.848834,1.921404,2.198289,2.251251,2.5171
False,mean,False,lower,Lau,3e+19,PAR3P,MSSA,0.2,0.26,short-term_:_and long-term,1.93827,2.01084,2.340128,2.45156,2.544113
True,mean,False,lower,Lau,3e+19,PAR3P,GFZ,0.2,0.26,short-term_:_and long-term,1.85713,1.929403,2.185283,2.223756,2.483481
True,mean,False,lower,Lau,3e+19,PAR3P,JPL,0.2,0.26,short-term_:_and long-term,1.924758,1.997031,2.261861,2.310111,2.573807
True,mean,False,lower,Lau,3e+19,PAR3P,CSR,0.2,0.26,short-term_:_and long-term,1.856969,1.929242,2.19058,2.239064,2.504755
True,mean,False,lower,Lau,3e+19,PAR3P,MSSA,0.2,0.26,short-term_:_and long-term,1.94679,2.019063,2.329156,2.436778,2.532686
False,mean,False,upper,Lau,3e+19,PAR3P,GFZ,0.2,0.26,short-term_:_and long-term,1.879769,1.952339,2.1869,2.219036,2.476474
